"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jun 28 17:57:35 GMT 2024","Fri Jun 28 17:58:09 GMT 2024","34297","","Activity availability depending on Event type tests","","","","Activity is always available every day until its completed (one-time completion)",""
"broken","Fri Jun 28 17:55:26 GMT 2024","Fri Jun 28 17:55:56 GMT 2024","30542","","Web App Activity Flows tests: Perform activity flow tests","","","","Perform activity flow with two the same activities",""
"passed","Fri Jun 28 18:12:58 GMT 2024","Fri Jun 28 18:13:16 GMT 2024","18607","","Items Flow tests (option conditions): Case 1: Single selection - Is equal to","","","","Complete activity following the 2nd flow (single -> text)",""
"passed","Fri Jun 28 18:10:33 GMT 2024","Fri Jun 28 18:11:03 GMT 2024","29433","","Activity availability depending on Event type tests: Cross-day activity events availability","","","","Cross-day Event with WEEKDAYS periodicity type and availability range: 00:01:00 - 00:00:00. Activity is available",""
"passed","Fri Jun 28 17:58:39 GMT 2024","Fri Jun 28 17:59:02 GMT 2024","22629","","Activity availability depending on Event type tests","","","","Periodicity type: ONCE. Selected date = current date. Start time < current time. End time < current time. Activity is NOT available",""
"passed","Fri Jun 28 18:13:41 GMT 2024","Fri Jun 28 18:14:02 GMT 2024","21306","","Items Flow tests (chained and other conditions): Case 1: Chain","","","","Move back and change the response -> outcome is changed respectively (single -> multi -> slider -> back -> multi)",""
"passed","Fri Jun 28 17:58:09 GMT 2024","Fri Jun 28 17:58:39 GMT 2024","29426","","Activity availability depending on Event type tests","","","","Periodicity type: ONCE. Selected date = current date. Start time < current time. End time > current time. Activity is available",""
"passed","Fri Jun 28 18:06:16 GMT 2024","Fri Jun 28 18:06:39 GMT 2024","22822","","Activity availability depending on Event type tests: Scheduled access to activities. Selected & start date - NOT current date","","","","Periodicity type: MONTHLY. Selected & start date - NOT current date. Activity is NOT available",""
"passed","Fri Jun 28 18:05:04 GMT 2024","Fri Jun 28 18:05:27 GMT 2024","23091","","Activity availability depending on Event type tests: Scheduled access to activities. Selected & start date - NOT current date","","","","Periodicity type: DAILY. Selected & start date - NOT current date. Activity is NOT available",""
"passed","Fri Jun 28 18:18:24 GMT 2024","Fri Jun 28 18:18:32 GMT 2024","7557","","Web App login and registration tests","","","","Logout test",""
"passed","Fri Jun 28 18:18:51 GMT 2024","Fri Jun 28 18:19:10 GMT 2024","19132","","Items Flow tests (value conditions): Case 4: Slider - is NOT Equal to","","","","Complete activity following the 4th flow (slider -> single -> multi)",""
"broken","Fri Jun 28 18:05:56 GMT 2024","Fri Jun 28 18:06:47 GMT 2024","50658","","Items settings tests: Case 5: disable changing responses","","","","Verify ""Back"" buttons should be removed for all items",""
"passed","Fri Jun 28 18:16:50 GMT 2024","Fri Jun 28 18:17:13 GMT 2024","22717","","Items Flow tests (chained and other conditions): Case 3: All item types: IF ANY: item is shown if at least ONE condition is passed","","","","Complete activity following the 4th flow (item is shown if ALL conditions are passed)",""
"passed","Fri Jun 28 18:14:43 GMT 2024","Fri Jun 28 18:15:01 GMT 2024","17715","","Items Flow tests (option conditions): Case 3: Multiple selection - Includes","","","","Complete activity following the 1st flow (multi -> single)",""
"passed","Fri Jun 28 18:06:01 GMT 2024","Fri Jun 28 18:06:20 GMT 2024","18699","","Activity Flows availability depending on Event type tests: cross-day events activity flows availability","","","","Cross-day Event with DAILY periodicity type and availability range: from (now + 10 mins) to (+ 12h). Activity flow is NOT available",""
"passed","Fri Jun 28 17:58:54 GMT 2024","Fri Jun 28 17:59:16 GMT 2024","21949","","Web App change password tests","","","","User is able to change password and login in Web App with a new one",""
"passed","Fri Jun 28 18:10:17 GMT 2024","Fri Jun 28 18:10:43 GMT 2024","26147","","Web App different activity items tests: Case 3: Matrix items","","","","Complete activity with matrix items",""
"passed","Fri Jun 28 17:57:16 GMT 2024","Fri Jun 28 17:57:34 GMT 2024","17782","","Activity availability depending on Event type tests","","","","Activity is always available every day with unlimited access",""
"passed","Fri Jun 28 18:09:23 GMT 2024","Fri Jun 28 18:09:42 GMT 2024","18337","","Activity Flows availability depending on Event type tests: cross-day events activity flows availability","","","","Cross-day Event with WEEKDAYS periodicity type and availability range: from (now + 10 mins) to (+ 12h). Activity flow is NOT available",""
"passed","Fri Jun 28 18:04:19 GMT 2024","Fri Jun 28 18:04:38 GMT 2024","18405","","Activity Flows availability depending on Event type tests: cross-day events activity flows availability","","","","Cross-day Event with ONCE periodicity type and availability range: from (now + 10 mins) to (+ 12h). Activity flow is NOT available",""
"passed","Fri Jun 28 18:06:39 GMT 2024","Fri Jun 28 18:07:08 GMT 2024","28489","","Activity availability depending on Event type tests: Cross-day activity events availability","","","","Cross-day Event with ONCE periodicity type and availability range: 00:01:00 - 00:00:00. Activity is available",""
"passed","Fri Jun 28 18:01:44 GMT 2024","Fri Jun 28 18:02:06 GMT 2024","21950","","Activity Flows availability depending on Event type tests: Scheduled access to activity flows. Selected & start date - NOT current date","","","","Periodicity type: WEEKLY. Selected & start date - NOT current date. Activity Flow is NOT available",""
"broken","Fri Jun 28 17:54:31 GMT 2024","Fri Jun 28 17:54:58 GMT 2024","26283","","Web App Activity Flows tests: Perform activity flow tests","","","","Perform activity flow with single activity",""
"passed","Fri Jun 28 18:03:44 GMT 2024","Fri Jun 28 18:04:08 GMT 2024","24411","","Activity availability depending on Event type tests: Scheduled access to activities. Selected & start date = current date","","","","Periodicity type: WEEKDAYS. Selected date = current date. Start time < current time. End time < current time. Activity is NOT available",""
"passed","Fri Jun 28 18:18:54 GMT 2024","Fri Jun 28 18:19:26 GMT 2024","31635","","Web App reset password tests: User is able to reset password and login in Web App with a new one","","","","Set typical 6-char new password",""
"passed","Fri Jun 28 18:18:09 GMT 2024","Fri Jun 28 18:18:30 GMT 2024","20891","","Items Flow tests (value conditions): Case 4: Slider - is NOT Equal to","","","","Complete activity following the 2nd flow (slider -> multi -> text)",""
"passed","Fri Jun 28 18:02:19 GMT 2024","Fri Jun 28 18:02:49 GMT 2024","30111","","Activity availability depending on Event type tests: Scheduled access to activities. Selected & start date = current date","","","","Periodicity type: WEEKLY. Selected & start date = current date. Start time < current time. End time > current time. Activity is available",""
"failed","Fri Jun 28 18:06:48 GMT 2024","Fri Jun 28 18:07:05 GMT 2024","17728","","Items settings tests: Case 8: Audio player item settings","","","","Audio player ""Play Once"" = true",""
"passed","Fri Jun 28 17:53:05 GMT 2024","Fri Jun 28 17:53:17 GMT 2024","11704","","Activity settings and actions tests: Case 2: hidden activity should not be present in activities list","","","","Verify activity can be completed as usual with additional (not applicable) item settings",""
"passed","Fri Jun 28 17:54:43 GMT 2024","Fri Jun 28 17:55:35 GMT 2024","51861","","Activity settings and actions tests: Case 6: resume activity after its update in Admin Panel","","","","Verify that activity can be resumed according to the initial Applet configuration",""
"passed","Fri Jun 28 17:55:00 GMT 2024","Fri Jun 28 17:55:23 GMT 2024","22802","","Activity Flows availability depending on Event type tests","","","","Periodicity type: ONCE. Selected date - NOT current date. Activity Flow is NOT available",""
"passed","Fri Jun 28 18:10:25 GMT 2024","Fri Jun 28 18:11:04 GMT 2024","38669","","Activity Flows availability depending on Event type tests: cross-day events activity flows availability","","","","Cross-day Event with MONTHLY periodicity type and availability range: from (now + 10 mins) to (+ 12h) and Access before schedule = true. Activity flow is available",""
"passed","Fri Jun 28 18:00:00 GMT 2024","Fri Jun 28 18:00:13 GMT 2024","12942","","Web App change password tests","","","","Set not existing old password",""
"passed","Fri Jun 28 18:13:35 GMT 2024","Fri Jun 28 18:13:54 GMT 2024","19505","","Items Flow tests (option conditions): Case 2: Single selection - Is NOT equal to","","","","Complete activity following the 1st flow (text is skipped)",""
"passed","Fri Jun 28 18:15:05 GMT 2024","Fri Jun 28 18:15:24 GMT 2024","18981","","Items Flow tests (chained and other conditions): Case 2: IF ALL: outcome item is shown if ALL conditions are passed","","","","Complete activity following the 4th flow (Item is NOT shown if ONE condition is failed: slider)",""
"passed","Fri Jun 28 18:08:42 GMT 2024","Fri Jun 28 18:09:08 GMT 2024","26004","","Web App different activity items tests: Case 1: base items (single / multi select, slider, number select, text)","","","","Complete activity with all simple items",""
"passed","Fri Jun 28 18:04:38 GMT 2024","Fri Jun 28 18:05:03 GMT 2024","25362","","Activity availability depending on Event type tests: Scheduled access to activities. Selected & start date = current date","","","","Periodicity type: MONTHLY. Selected date = current date. Start time < current time. End time < current time. Activity is NOT available",""
"passed","Fri Jun 28 18:16:58 GMT 2024","Fri Jun 28 18:17:15 GMT 2024","16523","","Items Flow tests (option conditions): Case 5: Single selection - Is equal to with autoAdvance = true","","","","Complete activity following the 4th flow (only single)",""
"passed","Fri Jun 28 18:05:28 GMT 2024","Fri Jun 28 18:05:51 GMT 2024","23225","","Activity availability depending on Event type tests: Scheduled access to activities. Selected & start date - NOT current date","","","","Periodicity type: WEEKLY. Selected & start date - NOT current date. Activity is NOT available",""
"passed","Fri Jun 28 17:56:03 GMT 2024","Fri Jun 28 17:56:57 GMT 2024","54166","","Activity Flows availability depending on Event type tests","","","","Verify that if Activity Flow is In Progress and its Availability time is up, it shall not be automatically completed by the System",""
"passed","Fri Jun 28 18:09:15 GMT 2024","Fri Jun 28 18:09:44 GMT 2024","29253","","Activity availability depending on Event type tests: Cross-day activity events availability","","","","Cross-day Event with WEEKLY periodicity type and availability range: 00:01:00 - 00:00:00. Activity is available",""
"passed","Fri Jun 28 18:00:56 GMT 2024","Fri Jun 28 18:01:20 GMT 2024","24658","","Activity Flows availability depending on Event type tests: Scheduled access to activity flows. Selected & start date = current date","","","","Periodicity type: MONTHLY. Selected date = current date. Start time < current time. End time < current time. Activity Flow is NOT available",""
"passed","Fri Jun 28 17:54:35 GMT 2024","Fri Jun 28 17:55:00 GMT 2024","24964","","Activity Flows availability depending on Event type tests","","","","Periodicity type: ONCE. Selected date = current date. Start time < current time. End time < current time. Activity Flow is NOT available",""
"passed","Fri Jun 28 18:00:41 GMT 2024","Fri Jun 28 18:01:15 GMT 2024","33992","","Items settings tests: Case 2: add splash screen, images, descriptions, color palette, tooltips","","","","Verify all images, descriptions and items content is displayed correctly while completing activity",""
"passed","Fri Jun 28 18:17:08 GMT 2024","Fri Jun 28 18:17:30 GMT 2024","21781","","Items Flow tests (value conditions): Case 3: Slider - is Equal to","","","","Complete activity following the 4th flow (slider -> text)",""
"passed","Fri Jun 28 18:03:35 GMT 2024","Fri Jun 28 18:04:19 GMT 2024","44397","","Activity Flows availability depending on Event type tests: cross-day events activity flows availability","","","","Cross-day Event with ONCE periodicity type and availability range: from (now + 10 mins) to (+ 12h) and Access before schedule = true. Activity flow is available",""
"broken","Fri Jun 28 17:56:15 GMT 2024","Fri Jun 28 17:56:34 GMT 2024","18483","","Web App Activity Flows tests: Perform activity flow tests","","","","Exit&Resume activity flow with single item",""
"passed","Fri Jun 28 18:07:56 GMT 2024","Fri Jun 28 18:08:24 GMT 2024","27993","","Activity availability depending on Event type tests: Cross-day activity events availability","","","","Cross-day Event with DAILY periodicity type and availability range: 00:01:00 - 00:00:00. Activity is available",""
"passed","Fri Jun 28 18:17:51 GMT 2024","Fri Jun 28 18:18:12 GMT 2024","20587","","Items Flow tests (chained and other conditions): Case 4: Different outcomes are based on the same income item","","","","Complete activity following the 2nd flow (single -> slider -> back -> text)",""
