"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jun 28 14:21:43 GMT 2024","Fri Jun 28 14:22:00 GMT 2024","17655","","Items Flow tests (chained and other conditions): Case 5: Item flow & Activity flow: Automatically proceed to interim screen if possible outcomes are skipped","","","","Check if there are items in the activity that are not included in any flow then they are shown always and are not affected by the item flow",""
"passed","Fri Jun 28 14:21:28 GMT 2024","Fri Jun 28 14:21:44 GMT 2024","16258","","Items Flow tests (value conditions): Case 5: Slider - Between","","","","Complete activity following the 1st flow (only slider)",""
"failed","Fri Jun 28 14:12:35 GMT 2024","Fri Jun 28 14:12:52 GMT 2024","17208","","Items settings tests: Case 8: Audio player item settings","","","","Audio player ""Play Once"" = true",""
"passed","Fri Jun 28 14:11:06 GMT 2024","Fri Jun 28 14:11:45 GMT 2024","38472","","Activity Flows availability depending on Event type tests: cross-day events activity flows availability","","","","Cross-day Event with DAILY periodicity type and availability range: from (now + 10 mins) to (+ 12h) and Access before schedule = true. Activity flow is available",""
"passed","Fri Jun 28 14:10:14 GMT 2024","Fri Jun 28 14:10:43 GMT 2024","29139","","Activity availability depending on Event type tests: Scheduled access to activities. Selected & start date = current date","","","","Periodicity type: MONTHLY. Selected & start date = current date. Start time < current time. End time > current time. Activity is available",""
"passed","Fri Jun 28 14:22:20 GMT 2024","Fri Jun 28 14:22:40 GMT 2024","20010","","Items Flow tests (value conditions): Case 5: Slider - Between","","","","Complete activity following the 4th flow (slider -> text)",""
"passed","Fri Jun 28 14:05:17 GMT 2024","Fri Jun 28 14:05:34 GMT 2024","17557","","Web App change password tests","","","","User is not able to login in Web App with an old password after changing it",""
"passed","Fri Jun 28 14:15:40 GMT 2024","Fri Jun 28 14:16:09 GMT 2024","28095","","Activity availability depending on Event type tests: Cross-day activity events availability","","","","Cross-day Event with WEEKLY periodicity type and availability range: from (now + 10 mins) to (+ 12h) and Access before schedule = true. Activity is available",""
"passed","Fri Jun 28 14:23:25 GMT 2024","Fri Jun 28 14:23:44 GMT 2024","18414","","Items Flow tests (value conditions): Case 1: Slider - Greater Than","","","","Complete activity following the 5th flow (slider -> single -> multi)",""
"passed","Fri Jun 28 14:04:52 GMT 2024","Fri Jun 28 14:05:16 GMT 2024","23294","","Activity availability depending on Event type tests","","","","Periodicity type: ONCE. Selected date = current date. Start time < current time. End time < current time. Activity is NOT available",""
"passed","Fri Jun 28 13:58:49 GMT 2024","Fri Jun 28 13:59:08 GMT 2024","18876","","Activity settings and actions tests: Case 1: activity with hidden items","","","","Verify some items should be skipped (hidden) while completing activity",""
"passed","Fri Jun 28 14:08:34 GMT 2024","Fri Jun 28 14:08:58 GMT 2024","23313","","Items settings tests: Case 9: Single select ""auto advance = true"" setting","","","","Verify auto transition when single select is NOT the last item",""
"passed","Fri Jun 28 14:07:17 GMT 2024","Fri Jun 28 14:07:40 GMT 2024","22827","","Activity Flows availability depending on Event type tests: Scheduled access to activity flows. Selected & start date - NOT current date","","","","Periodicity type: DAILY. Selected & start date - NOT current date. Activity Flow is NOT available",""
"passed","Fri Jun 28 14:07:50 GMT 2024","Fri Jun 28 14:08:11 GMT 2024","20727","","Items settings tests: Case 4: allow to skip all items","","","","Skip all items and submit answer",""
"passed","Fri Jun 28 14:24:07 GMT 2024","Fri Jun 28 14:24:23 GMT 2024","15936","","Items Flow tests (value conditions): Case 3: Slider - is Equal to","","","","Complete activity following the 1st flow (only slider)",""
"passed","Fri Jun 28 14:17:51 GMT 2024","Fri Jun 28 14:18:09 GMT 2024","18167","","Items Flow tests (chained and other conditions): Case 2: IF ALL: outcome item is shown if ALL conditions are passed","","","","Complete activity following the 3rd flow (Item is NOT shown if ONE condition is failed: multi)",""
"passed","Fri Jun 28 14:24:40 GMT 2024","Fri Jun 28 14:24:56 GMT 2024","16791","","Items Flow tests (value conditions): Case 3: Slider - is Equal to","","","","Complete activity following the 3rd flow (slider -> multi)",""
"passed","Fri Jun 28 14:08:58 GMT 2024","Fri Jun 28 14:09:20 GMT 2024","21756","","Items settings tests: Case 9: Single select ""auto advance = true"" setting","","","","Verify there's NO auto transition when single select is the last item",""
"passed","Fri Jun 28 14:05:40 GMT 2024","Fri Jun 28 14:06:08 GMT 2024","27545","","Activity availability depending on Event type tests","","","","Periodicity type: ONCE. Selected date = current date, Start time > current time, access before schedule = true. Activity is available",""
"passed","Fri Jun 28 14:04:42 GMT 2024","Fri Jun 28 14:04:43 GMT 2024","512","","Alerts tests: Trigger some alerts during completing the activity","","","","Verify alerts count after submitting a response",""
"passed","Fri Jun 28 13:59:23 GMT 2024","Fri Jun 28 13:59:41 GMT 2024","18706","","Activity settings and actions tests: Case 3: performance tasks and activity with mobile-only items are added","","","","Verify performance tasks and mobile-only activities should be present but disabled",""
"passed","Fri Jun 28 14:08:58 GMT 2024","Fri Jun 28 14:09:21 GMT 2024","22853","","Activity availability depending on Event type tests: Scheduled access to activities. Selected & start date = current date","","","","Periodicity type: WEEKLY. Selected date = current date. Start time < current time. End time < current time. Activity is NOT available",""
"passed","Fri Jun 28 14:11:46 GMT 2024","Fri Jun 28 14:12:04 GMT 2024","18938","","Activity Flows availability depending on Event type tests: cross-day events activity flows availability","","","","Cross-day Event with DAILY periodicity type and availability range: from (now + 10 mins) to (+ 12h). Activity flow is NOT available",""
